,Timestamp,Collector,Topic,Keywords,Account Handle,Account Name,Account Bio,Account Type,Joined,Following,Followers,Location,Tweet,Tweet Type,Date Posted,Tweet URL,Screenshot,Content Type,Likes,Replies,Retweets,Rating,Reasoning,Other Data
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,ruizlesterjohn1,ter_ruiz,,,2014-11-28 11:14:28+00:00,19,1,,@kikopangilinan @kikopangilinan  tang ina mo.. wala ka nga natulong...ikaw pa nag piyansa sa mga kadamay na NPA tapos kung makapag salita ka akala mo dami mo natulong... NPA ka naman.,,2020-04-25 02:32:45+00:00,https://twitter.com/ruizlesterjohn1/status/1253874559704420352,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,JNote18,Bayaning Kulafu,"Ang superhero na SAKALAM.
Mahilig sa Bopis ✌️",,2020-04-04 11:00:31+00:00,353,472,"Lungsod ng Caloocan, Pambansan","Oy, nagsalita ang NPA supporter at nagtubos sa Kadamay na si #KikoMatsing @hideonlance @hitman531ph @MacLen315",,2020-04-24 16:04:17+00:00,https://twitter.com/JNote18/status/1253716400826249218,,,1,1,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,RioCruz40291248,Rio Cruz,,,2019-07-20 07:31:25+00:00,63,16,,@ANCALERTS Financier ng npa/kadamay nsasaktan pasokkkkk priti dawter😄,,2020-04-24 10:53:10+00:00,https://twitter.com/RioCruz40291248/status/1253638107037122560,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,AnnaLarge4,Paula altamirano,i am,,2016-07-20 01:32:32+00:00,589,185,,@ShutterSpeed18 @TrillanesSonny 😂 Kamusta naman ang mga NPA na traydor!!!😂😂😂anu ipapain mo lang ang mga sundalo at pulis sa mga Traydor!!!?Sl?kadamay nga nambabato eh.. Yung sundalo nayun naalis sa panahon ni Panot  sundalo ka trillanes di mo nabigyan ng Attention  wala kang silbi,,2020-04-24 00:37:03+00:00,https://twitter.com/AnnaLarge4/status/1253483053445332993,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,VTuso69,VICO_TUSO69,A YELLOW MILLENIAL AND A NEOPHYTE POLITICIAN......!!!! SON OF A BITCH AND RAPIST...$$$$$,,2020-04-06 10:16:30+00:00,446,20,,THEY HAVE THE BACKING OF KADAMAY AND NPA ( NO PERMANENT ADDRESS ) ....,,2020-04-23 07:44:00+00:00,https://twitter.com/VTuso69/status/1253228112256495617,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,arbadio15,Ra-ra Diobasky,Don't believe everything you see on social media,,2012-04-15 06:58:57+00:00,16,11,,@edzcerena pasali mo na rin sila sa NPA. dagdag kita yun or pasama mo sila sa mga rally ng kadamay. 😂,,2020-04-23 02:54:33+00:00,https://twitter.com/arbadio15/status/1253155271167229956,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,loidasandiego77,Babaeng TagaMalolos,Isa akong Pilipino. Manunulat at isang kaibigan; nadaya ng mga leftist salamat at nagising. Ngayon ako'y isang digital storyteller.,,2016-04-07 12:36:34+00:00,2126,21619,"Santa Maria, Central Luzon","@JuanCar99375032 @teddycasino Ang hinala ko, dumaan sila sa backdoor para makarating ng Pandi. Pupuwedeng manggulo ang mga Kadamay. Malapit na sa crossing ng Garay ang Bigte. From there malapit na sila sa Kadamay. Baka may dadaanang NPA sa Bigte para isama. Galit na nga mga native ng Pandi, gulo Kadamay.",,2020-04-21 15:46:18+00:00,https://twitter.com/loidasandiego77/status/1252624713307664384,,,10,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,loidasandiego77,Babaeng TagaMalolos,Isa akong Pilipino. Manunulat at isang kaibigan; nadaya ng mga leftist salamat at nagising. Ngayon ako'y isang digital storyteller.,,2016-04-07 12:36:34+00:00,2126,21619,"Santa Maria, Central Luzon","@eto_tome @teddycasino Dinahilan lang yon. Malamang sa mga Kadamay sa Pandi papunta yung mga anak pawis. Baka may dadaanang NPA sa Bigte. Mula Bigte, madaling marating ang crossing ng Garay. Mula dun, sandali na lang ang Mapulang Lupa, nandun ang mga Kadamay.",,2020-04-21 12:27:48+00:00,https://twitter.com/loidasandiego77/status/1252574755258953731,,,18,0,1,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,LaShiztkyPotChu,Call Me Supreme Leader,"Hindi Nyo Kasalanan Maging Mahirap... Ang Kasalanan maging UTAK MAHIRAP...  Anti-hypocrisy, pro-sarcasm, I am a SEAFOOD....",,2014-10-11 06:21:12+00:00,71,48,Republic of the Philippines,"@juris_bigornia @elyasjuan @PinoyAkoBlog @vicegandako Hahaha wag utak gago ha... responsibilidad ng tao ang sariling buhay nya at wag iasa sa iba..
 Ano ka NPA at Kadamay...",,2020-04-21 08:04:43+00:00,https://twitter.com/LaShiztkyPotChu/status/1252508551349559296,,,0,1,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,AlisonPereiraPH,Alison Pereira (Харви),"follows geopolitics|
pro Asean Integration|
Latin music| house music|

The windshield is my friend",,2012-07-08 10:54:01+00:00,1224,1815,Chemist @ ED's park,"@ANCALERTS CPP
NPA
NDF

Anakpawis 
BayanMuna
Anakbayan
KMU
KMP
Karapatan
LFS
Kadamay https://t.co/qIjT22lUqI",,2020-04-21 00:33:59+00:00,https://twitter.com/AlisonPereiraPH/status/1252395119338127362,,,9,1,1,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,AlbeOrdy,Andro A.,35,,2018-04-24 14:35:44+00:00,323,294,"Rizal, Calabarzon",@loidasandiego77 Sana nga...mag Martial Law na...para mag adjust n mga LP...dilawan..pawoke...NPA..kadamay...mga rallyista...mga salot ng lipunan..,,2020-04-20 14:29:30+00:00,https://twitter.com/AlbeOrdy/status/1252242997447548928,,,1,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,loidasandiego77,Babaeng TagaMalolos,Isa akong Pilipino. Manunulat at isang kaibigan; nadaya ng mga leftist salamat at nagising. Ngayon ako'y isang digital storyteller.,,2016-04-07 12:36:34+00:00,2126,21619,"Santa Maria, Central Luzon","O, heto. Kalidad din ni Manuel Quezon III.  Nagpupunla ng takot ang mga ito. Paano hindi makalusot ang mga NPA pati mga kadamay na ralista.",,2020-04-20 09:15:32+00:00,https://twitter.com/loidasandiego77/status/1252163983705993216,,,26,3,7,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,binagoals,Vina 🌙🌹,Follows you,,2010-08-24 04:46:10+00:00,95,179,Davao City,Hilom man lage mo sa kadtong mga gipatay nga military sa mga NPA bi? Lech. Hilom gani mo sa pagpyansa ni kiko sa Kadamay. Bogo mo ug labanan peste,,2020-04-20 05:29:21+00:00,https://twitter.com/binagoals/status/1252107062978334721,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,gerrydeleo,gerry,The right to write..Exercising the right to express freedom..Debunk the lies....I am no troll..,,2020-01-20 06:45:43+00:00,414,533,,@inquirerdotnet @NAMercadoINQ Eto na naman ang piyansador ng mga NPA Kadamay rioters..,,2020-04-20 05:22:24+00:00,https://twitter.com/gerrydeleo/status/1252105312498147328,,,2,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,JulesBlakePH1,Jules Blake PH,future business tycoon,,2020-04-17 14:59:09+00:00,51,0,,"@iMthinkingPinoy We might just need MARTIAL LAW after all...
PDu30 please save the Philippines by pitting us in MARTIAL LAW. We sincerely trust that you can pull it off.  As of now kasi nakakatakot na kasi sumasakay ang NPA, abu sayyaf, CHR, Lefty Party Lists, kadamay and more.",,2020-04-19 16:12:23+00:00,https://twitter.com/JulesBlakePH1/status/1251906500252983298,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,KokokLait,KOKOK LAIT,Cool,,2020-01-13 04:01:46+00:00,87,2,,@kikopangilinan Hehehhe mukhang pasira ng pasira kna sir hamakin mu sa dami na dapat mu tulungan inuna nyo pag pyansa sa@mga hinayupak na kadamay na mga NPA kesa tumulong sa@mga taong mas na ngangailan at matitino! Pak U ka kiko,,2020-04-18 21:16:07+00:00,https://twitter.com/KokokLait/status/1251620549861666816,,,1,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,LoiJef,Jeffrey Ranes Doloriel Mendoza Paasa,"Atenean
Licean
Capricorn
Hopeless Romantic
Suplado 😂",,2017-01-08 02:29:56+00:00,143,39,"Cagayan De Oro City, Northern ","I.add niyo pa ang mga paninira na ginagawa niyo at kawalan ng disiplina ng mga Pilipino. Tapos may Kadamay at NPA at AbuSayaf. 
Papano ba ga na mn masosolve ang problema ng Pinas. Subukan niyo kaya himukin mga alagad niyo na tigilan na black propaganda niyo.",,2020-04-18 11:20:59+00:00,https://twitter.com/LoiJef/status/1251470778375172096,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,Mcj882,Mcj88,pro gov,,2020-04-02 08:19:10+00:00,40,4,,"@pnagovph Npa ba kamo mo secretary... 
Mga traydor yan sabayan
Mga totoong berdugo ng mga lumad dito sa bukidnon
Wag na kayong umasa pa sa npa na gagawin nila yun

Labas mga pro npa 
@kadamay
@bayanmuna",,2020-04-17 15:40:03+00:00,https://twitter.com/Mcj882/status/1251173587337179138,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,loveOfCountry7,loveOfCountry,Friendly to Legit,,2020-04-02 08:08:53+00:00,82,54,,"@WellUpdated @chadrhic @Gabgrielle 😂😂😂😂 Yan nga eh MILF, MNLF, AFP, PNP nagkakaroon ng pagkakaunawaan dito. Pero NEVER ang mga KUMONISTANG NPA na alagad ni JOMA SISON at yan pinaglalaban ng mga AnakBayan Kabataan, Gabrielle, Kadamay. 😁😁",,2020-04-16 12:09:35+00:00,https://twitter.com/loveOfCountry7/status/1250758233368571906,,,0,1,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,prdxbz,Gagong mga NPA,salot na NPA at mga supporters,,2019-07-16 08:15:45+00:00,140,3,the world,@mikslmnc oi pa tweet naman diba sabi mp voice of the unheard ka . gusto mo sumawsaw sa politics ng PH paano nmn ung atrocies ng cpp npa at ung Kadamay na pinag tatangol mo. Labas mo yabang ms mika shit https://t.co/9nIPYI32ri,,2020-04-16 10:06:13+00:00,https://twitter.com/prdxbz/status/1250727186765688835,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,boytambling2k,AnTHOnY,,,2010-07-21 05:26:00+00:00,149,24,"Central Luzon, Republic of the","@teddycasino Maayos na paliwanag? 🤣 yung mga NPA gaya ng kadamay di na kelangan ng paliwanag mga yan, dapat binaril agad mga salut sa lipunan gaya mo teddy 🤣🤣👎🏼",,2020-04-15 13:47:53+00:00,https://twitter.com/boytambling2k/status/1250420581893165061,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,KenjieXYZ,Ｋｅｎ ( けん ) 💫,Pokèmon Unite: 75NRL43 ( KenjieXYZ ),,2019-12-18 03:42:14+00:00,1965,1626,Ilocos Sur,"@jcmanila Lahat ng mga ADIK, MAGPIPIYESTA
Lahat ng mga NPA, MAGHAHASIK
Lahat ng mga taga-KADAMAY, MAMEMERWISYO

Lahat ng mga FRONTLINERS, MAMAMATAY
Lahat ng mga MAGUGUTOM, MAMAMATAY
Lahat ng mga kumakalaban sa kanila, MAMAMATAY",,2020-04-15 12:07:03+00:00,https://twitter.com/KenjieXYZ/status/1250395207922671621,,,1,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,jhanklawd,John Claude Francisco,I LOVE MY COUNTRY,,2020-04-14 13:05:53+00:00,26,0,,"@1nutty_hazel @raissawriter san mo po napulot na galit siya sa mga makakaliwa? eh si Duterte mismo nagsabi na leftist sya.

Galit sya sa NPA/Kadamay atbp na leftist organizations na nanggugulo sa bayan",,2020-04-14 23:11:26+00:00,https://twitter.com/jhanklawd/status/1250200019606491136,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,Ilokoslovak,#BBM - Bongbong Beats Madumb,1 of the 31M,,2018-03-21 10:10:58+00:00,1279,824,Republik Das Ilokoslovakia,"@reyna_elena Yan ang message mo tapos library ng bahay mo ang background.... Nagi-ingay ang mga ito, may bakanteng subdivision na naman sigurobg balak i-takeover.... Kadamay is reakky NPA - No Permanent Address!",,2020-04-14 20:45:14+00:00,https://twitter.com/Ilokoslovak/status/1250163226471358465,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,arogante_ka_tse,31M Patriotic Filipino People,Marcos-Duterte ❤️💚,,2010-07-25 22:50:59+00:00,2113,784,,"Its really about time to have our own ID System. Mas madaling makakaabot ang tulong pag ganyan! Mas madaling malalaman ang NPA, Kadamay, etc para mahuli agad sila",,2020-04-14 04:26:41+00:00,https://twitter.com/arogante_ka_tse/status/1249916964996145159,,,1,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,diamondz_yellow,Stolas,"The man, the chess game, and the pigeon.",,2018-12-18 13:00:10+00:00,78,83,Republic of the Philippines,@iamkenn1592 @doctorluckmd Can you provide your sources na NPA ang nag-organize ng protests. Kasi naghanap ako sa internet and NPA wasn't mentioned in any of the news. Duterte blamed Kadamay but it's actually SAMANA who organized the protest.,,2020-04-14 01:35:16+00:00,https://twitter.com/diamondz_yellow/status/1249873828412395520,,,0,1,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,prdxbz,Gagong mga NPA,salot na NPA at mga supporters,,2019-07-16 08:15:45+00:00,140,3,the world,@jumagdaonicole_ @mikslmnc bobo ung point nya katangahan paano mga bobong panatiko kayo. Kadamay NPA ang nag rally sinabi nila sa residente ng san roque may relief goods kahit wala tapos ngawa ng kaguluhan mga bobo. Nakaraan pinatay ng NPA isang sundalo habang nag dedeliver ng medical aid asan concern nya https://t.co/I8W7V2UPuP,,2020-04-13 18:41:27+00:00,https://twitter.com/prdxbz/status/1249769684825788416,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,prdxbz,Gagong mga NPA,salot na NPA at mga supporters,,2019-07-16 08:15:45+00:00,140,3,the world,@jwlmnlng @mikslmnc bobo ung point nya katangahan paano mga bobong panatiko kayo. Kadamay NPA ang nag rally sinabi nila sa residente ng san roque may relief goods kahit wala tapos ngawa ng kaguluhan mga bobo. Nakaraan pinatay ng NPA isang sundalo habang nag dedeliver ng medical aid asan outrage nyo https://t.co/bqiFIYcZjg,,2020-04-13 18:38:42+00:00,https://twitter.com/prdxbz/status/1249768995110125568,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,prdxbz,Gagong mga NPA,salot na NPA at mga supporters,,2019-07-16 08:15:45+00:00,140,3,the world,@mikslmnc stupid mica  di ba galit kay duterte kasi utos nya shoot to kill mga NPA terrorist at gngamit mo lng boses mo.ulol ka gamitin mo boses para bigyang hustisya ung pinatay na sundalo ng mga NPA habang nag dedeliver ng medical aid. kung di ka ulol kadamay are NPA na humalo sa rally https://t.co/20dBPpuoUS,,2020-04-13 18:31:02+00:00,https://twitter.com/prdxbz/status/1249767066678308866,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,juangising1,Dear Heart,,,2017-05-24 23:30:02+00:00,739,52,"Manila City, National Capital ",@diamondz_yellow @doctorluckmd So? Anong suggestion mo? To lift the lockdown ng maaga? Are you out of your mind? You seriously want to risk and waste everything? And what happen in Quezon was planned by NPA kadamay,,2020-04-13 16:43:17+00:00,https://twitter.com/juangising1/status/1249739949273841665,,,8,1,2,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,starship2018,Gabby24,"Territorial 👀 Introvert 👀 Fan of Boybands 😍 
Bitch Haters 🤣 Picky Eater 🤣 Shuta I hate Feelers 🤣 Animal Lovers 🕷️🐾🐦🐈🐇

  Love to watch   🏀  🏸 🎾 ⚾",,2020-02-25 04:04:09+00:00,163,4,"Las Pinas City, National Capit","Kung sa CHINA MAY CCP 
( CHINESSE COMMUNIST PARTY ) 
SA PILIPINAS MAY NPA , KADAMAY , DILAWAN ! 

IT'S A TIE 🙄 .",,2020-04-13 01:39:10+00:00,https://twitter.com/starship2018/status/1249512421019897861,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,prettierae,anjrae,❤️❤️❤️,,2009-08-19 14:35:09+00:00,519,527,,"Kayong mga KADAMAY, ANAKBAYAN, at iba pang progresibong grupong pronte ng CPP/NPA, huwag kayong tumira sa mga pabahay at sa mga lupang ipinamamahagi ng libre ni Duterte, bayaran nyo yon upang MAIPAKITA nyo Ang galit nyo Kay Digong!",,2020-04-12 12:22:31+00:00,https://twitter.com/prettierae/status/1249311938577756160,,,0,1,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,Drahcir_NallaS,Cawnt Drahcrula,Sa mga dilawang pisot at teroristang tungaw... di niyo masisilo ang mas magaling manilo. Diyan na lang kayo sa tÆ niyong kina-sasadlakan! 👊😝🇵🇭,,2018-03-13 12:55:35+00:00,353,636,Makati City,"Ano na mga Anti-Duterte? Shoot-to-kill, Kadamay rali, Alma ingrata, npuyat sa speech, dpat pti middle class, Twitter accts suspended, Ethel Boobs laglagan at mga bandidong NPA na salot... lahat supot! Lahat wlang traction. Lahat ng gawain at tira nyo, balik sa inyo! Mga TANGA! 😂",,2020-04-11 01:43:10+00:00,https://twitter.com/Drahcir_NallaS/status/1248788649749049344,,,126,6,37,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,LoiJef,Jeffrey Ranes Doloriel Mendoza Paasa,"Atenean
Licean
Capricorn
Hopeless Romantic
Suplado 😂",,2017-01-08 02:29:56+00:00,143,39,"Cagayan De Oro City, Northern ","@MikoyMorales what should we do to this mother father beach? Shoot them dead or shoot our people dead? Also,  Kadamay is a front of CPP.NPA. They are not hungry. Actually, theyre good at stealing houses. Gahd. Idiot nowadays. 😣",,2020-04-11 01:32:37+00:00,https://twitter.com/LoiJef/status/1248785995010412545,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,TigerTa86750322,THE VOYAGER II,,,2020-02-09 18:26:54+00:00,297,325,,@Teddybird @oliviamarimla @ntfcovid19ph @DrTonyLeachon @emmanuelbueno13 KAYA PALA NUNG MGA NAKARAANG ARAW AY NAGIINGAY ANG MGA KADAMAY RENATO BABALU REYES. AT NAGHIHINGI NG DONASYUN ANG MGA LEFTIST TONGRESS AY MAY PLANO TALGANG MALAKIHANG PANGGIGIIT SA SAMAR ANG MGA NPA. PUTCHA PTUNGAINA TALGA !!,,2020-04-10 15:43:59+00:00,https://twitter.com/TigerTa86750322/status/1248637861642915841,,,5,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,PNPTublay,PNPBenguetTublay,"Contact US! 
Cellphone Number: 09207768324/09985987795
Facebook: Pcr Tublay
Twitter: @PNPTublay",,2014-05-08 06:50:44+00:00,258,1736,Tublay Benguet,"Sinasamantala ang panahon para mangulo sa gobyerno. 
Ginagamit ang mga tao upang ipagwalang bahala ang utos ng Pangulo. 
No to Kadamay
NO TO CPP-NPA-NDF
#PNPKakampiMoLabanSaCOVID19
#TeamPNP
#WeServeAndProtect https://t.co/0KwxnIl3o6",,2020-04-10 14:54:02+00:00,https://twitter.com/PNPTublay/status/1248625291280306177,,,14,0,4,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,dm042376,DM,Ecclesiastes 3,,2015-08-10 00:26:57+00:00,222,66,Metro Manila,"@vjm0906 @YesYesYo13 @TishaCM @teddycasino @sarahelago edcel Lagman, kadamay, kiko pangilinan at higit sa lahat @ChelDiokno pakidepend pi ang karapatang pantao ng mga npa na magnanakaw https://t.co/PvZvch8GzB",,2020-04-10 13:26:40+00:00,https://twitter.com/dm042376/status/1248603305799868417,,,4,0,2,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,arogante_ka_tse,31M Patriotic Filipino People,Marcos-Duterte ❤️💚,,2010-07-25 22:50:59+00:00,2113,784,,"@CharmingVirago Ma’am @CharmingVirago ndi po maiintindihan ng mga nsa opposite side yan.ndi cla ng iisip ng matino. Ang alam lang nila isipin ay kung pano pabagsakin ang gobyerno at sila ang mamuno. Mga walang kwentang pilipino! Sana tamaan ng Covid ang mga Kadamay, KMU, NPA! Pahirap sa bayan 🤬",,2020-04-08 16:41:32+00:00,https://twitter.com/arogante_ka_tse/status/1247927568847650816,,,1,2,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay npa,AlbeOrdy,Andro A.,35,,2018-04-24 14:35:44+00:00,323,294,"Rizal, Calabarzon",@semihunk @loidasandiego77 @YesYesYo13 @tinapperez @gmanews Epic truth...mga kadamay at NPA at dilawan..hehe,,2020-04-08 11:17:19+00:00,https://twitter.com/AlbeOrdy/status/1247845976598962181,,,2,0,0,,,
